2.748353183269500732e-01,2.721155881881713867e-01,1.422809213399887085e-01,3.656318038702011108e-02,3.774531930685043335e-02,5.244009196758270264e-03,1.888797432184219360e-01,1.828817874193191528e-01,1.635483056306838989e-01,1.628984808921813965e-01,1.258848160505294800e-01,1.257835030555725098e-01,8.128540217876434326e-02,7.899427413940429688e-02,1.923515647649765015e-02,2.611141465604305267e-02,1.147238165140151978e-02,1.133399456739425659e-02,4.110928773880004883e-01,4.078466296195983887e-01,6.383853033185005188e-03,8.155845105648040771e-03,1.051946878433227539e-01,-7.165676215663552284e-04,1.105451285839080811e-01,1.636169664561748505e-02,2.664736472070217133e-02,1.014783680438995361e-01,9.821805357933044434e-02,-3.204804612323641777e-03,3.250734182074666023e-03,1.570254862308502197e-01,5.507389456033706665e-02,4.310034215450286865e-01,4.158009886741638184e-01,2.447217516601085663e-02,2.766332402825355530e-02,3.103146143257617950e-02,-3.858613781630992889e-03,3.389752656221389771e-02,8.751934021711349487e-02,2.726627141237258911e-02,2.261554747819900513e-01,5.597747564315795898e-01,5.189057588577270508e-01,1.554425209760665894e-01,1.433880776166915894e-01,1.474450677633285522e-01,1.473067104816436768e-01,2.092415839433670044e-01,2.021650969982147217e-01,4.354717209935188293e-03
2.557507157325744629e-01,2.533482611179351807e-01,1.586904525756835938e-01,4.272554069757461548e-02,4.415801540017127991e-02,-3.885486396029591560e-03,1.714547127485275269e-01,1.655852049589157104e-01,1.463178843259811401e-01,1.465931087732315063e-01,1.287139654159545898e-01,1.286261081695556641e-01,9.719634056091308594e-02,8.516135066747665405e-02,2.555624768137931824e-02,4.313105344772338867e-02,1.206020824611186981e-02,1.207673922181129456e-02,3.985504209995269775e-01,3.945413231849670410e-01,1.053973846137523651e-02,1.247614808380603790e-02,1.200662553310394287e-01,-1.006507314741611481e-03,1.321903467178344727e-01,1.918202266097068787e-02,2.411125786602497101e-02,8.899769186973571777e-02,8.646997064352035522e-02,-1.097757136449217796e-03,3.490282222628593445e-03,1.604025214910507202e-01,5.611171945929527283e-02,5.001835823059082031e-01,4.830022156238555908e-01,2.122502401471138000e-02,2.454532496631145477e-02,2.597759664058685303e-02,-5.069347564131021500e-03,1.972103305160999298e-02,8.214102685451507568e-02,8.495774120092391968e-03,2.687352895736694336e-01,5.981279611587524414e-01,5.549519658088684082e-01,1.723995506763458252e-01,1.587129831314086914e-01,1.706278473138809204e-01,1.690294146537780762e-01,2.067619860172271729e-01,1.998171806335449219e-01,3.599939402192831039e-03
2.362512350082397461e-01,2.344612926244735718e-01,1.544522643089294434e-01,4.259933158755302429e-02,4.385086148977279663e-02,-6.349161732941865921e-03,1.617012917995452881e-01,1.586887836456298828e-01,1.159540712833404541e-01,1.157233640551567078e-01,1.253968328237533569e-01,1.251523494720458984e-01,7.726915180683135986e-02,1.004023998975753784e-01,3.091160580515861511e-02,3.207915276288986206e-02,9.961072355508804321e-03,9.854642674326896667e-03,3.698521554470062256e-01,3.659397363662719727e-01,1.635237783193588257e-02,1.825273409485816956e-02,1.391282677650451660e-01,-1.192073686979711056e-03,1.565463691949844360e-01,1.738783158361911774e-02,2.028229646384716034e-02,9.236230701208114624e-02,9.130288660526275635e-02,1.071056351065635681e-03,6.292203441262245178e-03,1.593280583620071411e-01,5.027293786406517029e-02,5.222857594490051270e-01,5.034022331237792969e-01,1.624799519777297974e-02,2.071170695126056671e-02,2.210448868572711945e-02,-6.906918715685606003e-03,1.630995795130729675e-02,7.386803627014160156e-02,5.525623448193073273e-03,2.840992212295532227e-01,6.270985603332519531e-01,5.951098203659057617e-01,1.857285052537918091e-01,1.709654629230499268e-01,1.771946996450424194e-01,1.752626895904541016e-01,1.953067779541015625e-01,1.899407356977462769e-01,4.367651417851448059e-03
2.217375934123992920e-01,2.199283540248870850e-01,1.796173304319381714e-01,7.920424640178680420e-02,8.015520870685577393e-02,-1.644717413000762463e-03,1.543582677841186523e-01,1.525316983461380005e-01,9.290830790996551514e-02,9.032286703586578369e-02,1.201613545417785645e-01,1.194541081786155701e-01,2.940323203802108765e-02,1.370157599449157715e-01,4.488871246576309204e-02,5.705299787223339081e-03,3.604092635214328766e-03,3.588620573282241821e-03,3.534805476665496826e-01,3.506650924682617188e-01,6.229767948389053345e-02,6.454620510339736938e-02,1.525400727987289429e-01,-1.137518556788563728e-03,1.933759599924087524e-01,1.203396916389465332e-02,2.820718102157115936e-02,8.910596370697021484e-02,8.985786885023117065e-02,1.868329709395766258e-03,8.604311384260654449e-03,1.603542715311050415e-01,5.362277477979660034e-02,5.306968092918395996e-01,5.093617439270019531e-01,1.276122592389583588e-02,1.984196901321411133e-02,2.108415029942989349e-02,-8.298014290630817413e-03,1.884369179606437683e-02,6.772163510322570801e-02,1.141811162233352661e-02,2.967512905597686768e-01,6.399599313735961914e-01,6.050661206245422363e-01,1.948068588972091675e-01,1.757428050041198730e-01,1.855673938989639282e-01,1.838503926992416382e-01,1.840768456459045410e-01,1.784158349037170410e-01,3.489445429295301437e-03
2.390351295471191406e-01,2.385973036289215088e-01,1.689887940883636475e-01,7.213655114173889160e-02,7.294718921184539795e-02,3.353294450789690018e-04,1.545306444168090820e-01,1.561914980411529541e-01,6.742253899574279785e-02,6.404490023851394653e-02,1.168912351131439209e-01,1.159609630703926086e-01,2.182808704674243927e-02,1.630632728338241577e-01,6.577490270137786865e-02,1.835723407566547394e-03,5.456814542412757874e-03,5.567703396081924438e-03,3.548218011856079102e-01,3.523736000061035156e-01,1.155457645654678345e-01,1.181281208992004395e-01,1.514414250850677490e-01,-2.099378034472465515e-03,1.849944889545440674e-01,1.265566516667604446e-02,2.184203267097473145e-02,8.471788465976715088e-02,8.678258210420608521e-02,1.175259239971637726e-03,7.803277578204870224e-03,1.627284884452819824e-01,4.733446612954139709e-02,5.220398306846618652e-01,5.017462968826293945e-01,1.440495718270540237e-02,2.308203279972076416e-02,2.735232561826705933e-02,-8.420159108936786652e-03,1.752129569649696350e-02,6.199022382497787476e-02,2.052712440490722656e-02,3.275721967220306396e-01,6.055310964584350586e-01,5.777854919433593750e-01,1.985780745744705200e-01,1.788945198059082031e-01,1.964346915483474731e-01,1.973657608032226562e-01,1.921132057905197144e-01,1.876389086246490479e-01,3.936712164431810379e-03
2.429059445858001709e-01,2.421688586473464966e-01,1.776225864887237549e-01,7.525205612182617188e-02,7.598055899143218994e-02,4.663253203034400940e-03,1.502551436424255371e-01,1.506228148937225342e-01,5.450244247913360596e-02,4.773604869842529297e-02,1.115813255310058594e-01,1.104824021458625793e-01,1.619711704552173615e-02,1.973488926887512207e-01,9.426157921552658081e-02,1.549545675516128540e-03,9.030864574015140533e-03,9.222389198839664459e-03,3.656693696975708008e-01,3.659830689430236816e-01,1.428153216838836670e-01,1.454470753669738770e-01,1.398019194602966309e-01,8.508682367391884327e-04,1.529542356729507446e-01,9.368811734020709991e-03,1.998284645378589630e-02,7.900071144104003906e-02,7.907721400260925293e-02,2.642000326886773109e-03,8.748960681259632111e-03,1.635315567255020142e-01,4.743347689509391785e-02,5.198169946670532227e-01,4.993916153907775879e-01,1.670980453491210938e-02,2.671433612704277039e-02,3.991241753101348877e-02,-9.574861265718936920e-03,1.236047595739364624e-02,5.703660100698471069e-02,2.895678021013736725e-02,3.385800719261169434e-01,5.909188389778137207e-01,5.556474328041076660e-01,1.878162175416946411e-01,1.663963645696640015e-01,2.328774631023406982e-01,2.327849864959716797e-01,1.976263672113418579e-01,1.924136430025100708e-01,1.918767113238573074e-03
2.474067658185958862e-01,2.461359053850173950e-01,1.595448553562164307e-01,5.777974054217338562e-02,5.835332721471786499e-02,5.601439625024795532e-03,1.457400470972061157e-01,1.462700366973876953e-01,5.161911994218826294e-02,4.682895913720130920e-02,1.111630797386169434e-01,1.100739985704421997e-01,1.680909283459186554e-02,2.406466752290725708e-01,1.399568319320678711e-01,1.786397770047187805e-03,8.072798140347003937e-03,8.129955269396305084e-03,3.836322426795959473e-01,3.860797882080078125e-01,1.654518246650695801e-01,1.685149669647216797e-01,1.293908655643463135e-01,1.739309751428663731e-03,1.252197325229644775e-01,7.275756448507308960e-03,1.576709002256393433e-02,7.710324227809906006e-02,7.668345421552658081e-02,-1.867638900876045227e-03,2.741771517321467400e-03,1.565748006105422974e-01,5.119585618376731873e-02,5.111393928527832031e-01,4.898984432220458984e-01,1.710704527795314789e-02,2.725504711270332336e-02,3.680368885397911072e-02,-7.369768805801868439e-03,1.062451954931020737e-02,5.150772631168365479e-02,2.833705395460128784e-02,3.628474771976470947e-01,5.928349494934082031e-01,5.519095063209533691e-01,1.836719810962677002e-01,1.608356535434722900e-01,2.677308022975921631e-01,2.676644027233123779e-01,2.048849016427993774e-01,2.012067586183547974e-01,2.101681428030133247e-03
2.528443038463592529e-01,2.518075704574584961e-01,1.504963338375091553e-01,5.129897221922874451e-02,5.186590924859046936e-02,3.123893868178129196e-03,1.435643583536148071e-01,1.437294185161590576e-01,5.258874967694282532e-02,4.700086265802383423e-02,1.127180010080337524e-01,1.116018295288085938e-01,1.742574572563171387e-02,2.611698210239410400e-01,1.614541709423065186e-01,2.557073719799518585e-03,6.550760939717292786e-03,6.513563450425863266e-03,3.957403302192687988e-01,3.988958299160003662e-01,1.867633908987045288e-01,1.897178590297698975e-01,1.243718862533569336e-01,1.577545772306621075e-03,1.092725694179534912e-01,6.045843940228223801e-03,1.496443711221218109e-02,8.831881731748580933e-02,8.797889202833175659e-02,-3.692760365083813667e-04,3.100580535829067230e-03,1.525648534297943115e-01,5.129760876297950745e-02,5.064357519149780273e-01,4.845544993877410889e-01,1.884917542338371277e-02,2.961891889572143555e-02,3.596920520067214966e-02,-7.397416979074478149e-03,1.546383090317249298e-02,4.940345510840415955e-02,3.008889220654964447e-02,3.787374496459960938e-01,5.996745824813842773e-01,5.559799671173095703e-01,1.834958046674728394e-01,1.599503755569458008e-01,2.782183885574340820e-01,2.782870531082153320e-01,2.039621919393539429e-01,2.006828188896179199e-01,2.347028115764260292e-03
2.571786940097808838e-01,2.566524446010589600e-01,1.609879434108734131e-01,6.543309241533279419e-02,6.574377417564392090e-02,-1.140271080657839775e-03,1.419798284769058228e-01,1.439484208822250366e-01,5.920467153191566467e-02,5.240900442004203796e-02,1.184642314910888672e-01,1.172633618116378784e-01,1.240683719515800476e-02,2.625131309032440186e-01,1.589300930500030518e-01,1.777032390236854553e-03,4.456481896340847015e-03,4.415289498865604401e-03,3.864316344261169434e-01,3.889756202697753906e-01,1.987168192863464355e-01,2.013731896877288818e-01,1.251619607210159302e-01,-2.585493493825197220e-04,1.113807111978530884e-01,6.505471654236316681e-03,1.485057454556226730e-02,9.337712824344635010e-02,9.375249594449996948e-02,9.871574584394693375e-04,3.914886154234409332e-03,1.539552211761474609e-01,4.787810891866683960e-02,5.055791139602661133e-01,4.837491810321807861e-01,1.751591637730598450e-02,2.837584167718887329e-02,3.694374114274978638e-02,-7.430766709148883820e-03,1.699979230761528015e-02,5.149843916296958923e-02,2.524402178823947906e-02,3.813678324222564697e-01,5.979228615760803223e-01,5.581238865852355957e-01,1.998353004455566406e-01,1.759706884622573853e-01,2.639779150485992432e-01,2.649631202220916748e-01,2.002977579832077026e-01,1.980737596750259399e-01,2.972807269543409348e-03
2.734907865524291992e-01,2.725025117397308350e-01,1.478243768215179443e-01,6.054674088954925537e-02,6.101136282086372375e-02,-1.867145765572786331e-03,1.468581408262252808e-01,1.482587158679962158e-01,7.225536555051803589e-02,6.726819276809692383e-02,1.065784841775894165e-01,1.055037379264831543e-01,8.755624294281005859e-03,2.444432228803634644e-01,1.394246816635131836e-01,2.826154232025146484e-04,3.592506749555468559e-03,3.518898738548159599e-03,3.661740422248840332e-01,3.674925267696380615e-01,1.827744245529174805e-01,1.857418566942214966e-01,1.228506937623023987e-01,-1.418970292434096336e-03,1.233683004975318909e-01,7.671314757317304611e-03,1.708234474062919617e-02,9.551816433668136597e-02,9.492148458957672119e-02,1.004041405394673347e-03,5.271335132420063019e-03,1.567612737417221069e-01,5.098184198141098022e-02,4.940560758113861084e-01,4.736915230751037598e-01,1.835298351943492889e-02,2.962396293878555298e-02,3.119752742350101471e-02,-8.187045343220233917e-03,2.019124478101730347e-02,5.537793785333633423e-02,2.317784912884235382e-02,3.570010364055633545e-01,5.952165722846984863e-01,5.593777894973754883e-01,2.001963555812835693e-01,1.760822832584381104e-01,2.309025377035140991e-01,2.317906767129898071e-01,1.922805756330490112e-01,1.903429925441741943e-01,3.829495981335639954e-03
3.161975145339965820e-01,3.171509504318237305e-01,1.149345785379409790e-01,3.487740457057952881e-02,3.505946323275566101e-02,2.391006564721465111e-04,1.439047604799270630e-01,1.486468613147735596e-01,6.808017194271087646e-02,6.442011892795562744e-02,1.078127026557922363e-01,1.068298518657684326e-01,3.118636086583137512e-03,2.492255419492721558e-01,1.373135000467300415e-01,1.429280266165733337e-03,5.276212468743324280e-03,5.035866051912307739e-03,3.630573749542236328e-01,3.635618984699249268e-01,1.620707362890243530e-01,1.646049618721008301e-01,1.210667863488197327e-01,-2.658562269061803818e-03,1.278456896543502808e-01,9.643839672207832336e-03,2.097075618803501129e-02,9.660537540912628174e-02,9.802424162626266479e-02,1.027920516207814217e-03,4.473748151212930679e-03,1.493210792541503906e-01,4.219030588865280151e-02,4.689377248287200928e-01,4.495756924152374268e-01,1.974634453654289246e-02,3.093394637107849121e-02,3.494383394718170166e-02,-4.508433863520622253e-03,1.927348971366882324e-02,6.374482065439224243e-02,2.138802222907543182e-02,3.152151107788085938e-01,5.655324459075927734e-01,5.462217926979064941e-01,1.882026493549346924e-01,1.683055609464645386e-01,1.953244507312774658e-01,1.981249600648880005e-01,1.872127950191497803e-01,1.884973645210266113e-01,6.153961177915334702e-03
3.719022572040557861e-01,3.743098676204681396e-01,8.187592029571533203e-02,1.158088818192481995e-02,1.180894859135150909e-02,1.410415512509644032e-03,1.454777568578720093e-01,1.512911766767501831e-01,1.083522364497184753e-01,1.054337322711944580e-01,1.354864984750747681e-01,1.345294117927551270e-01,2.806255593895912170e-03,2.443301975727081299e-01,1.316409111022949219e-01,1.736545935273170471e-03,7.176455575972795486e-03,6.774724461138248444e-03,3.651764690876007080e-01,3.664735853672027588e-01,1.231331676244735718e-01,1.251200437545776367e-01,1.122124269604682922e-01,-2.091467613354325294e-03,1.228829324245452881e-01,9.047485888004302979e-03,2.044353075325489044e-02,8.914457261562347412e-02,9.119359403848648071e-02,8.479361422359943390e-04,3.856997936964035034e-03,1.430734992027282715e-01,3.864195942878723145e-02,4.440399408340454102e-01,4.250722229480743408e-01,2.540645562112331390e-02,3.683139383792877197e-02,4.877145215868949890e-02,-3.282362828031182289e-03,1.815242692828178406e-02,7.169566303491592407e-02,2.426488324999809265e-02,3.051670789718627930e-01,5.437342524528503418e-01,5.318424701690673828e-01,1.702925413846969604e-01,1.511468291282653809e-01,1.833878457546234131e-01,1.877551227807998657e-01,1.990748345851898193e-01,2.024340927600860596e-01,7.279687561094760895e-03
